发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-05-05 16:04:42,http://weibo.com/2015316631/Du7XWwUAS?from=page_1001062015316631_profile&wvr=6&mod=weibotime,2bf2782cc234ae4f119bcc4bd6364df9,"
                                                                                                    截至16时，已有7个地市发布冰雹橙色预警，请注意防御局地强对流天气。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,5,3,4
2016-05-05 14:18:58,http://weibo.com/2015316631/Du7h1iUyX?from=page_1001062015316631_profile&wvr=6&mod=weibotime,8acfc3791a0ccffea916c610c8b94501,"
                                                                                                    遍地开花的节奏啊～这次“局部（云团）”范围广，变化快，局地性强，请注意防御。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,2,4,5
2016-05-05 14:03:41,http://weibo.com/2015316631/Du7aOzqUn?from=page_1001062015316631_profile&wvr=6&mod=weibotime,2dbfdff80588c7182eac834b643dd294,"
                                                                                                    【交通气象】4日夜间到5日白天，我省中西部多云有雷阵雨局部大雨，其余市县多云有分散阵雨。全省天气状况对交通运输影响较小。关注天气要点：1、降水造成的低能见度及路面湿滑对行车安全的不利影响。2、局地强降水可能诱发的山洪、山体滑坡等灾害以及局地雷电、大风和短时强降水对交通的不利影响。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,1,1,3
2016-05-05 13:59:55,http://weibo.com/2015316631/Du79i39JO?from=page_1001062015316631_profile&wvr=6&mod=weibotime,28f0d216aad03ef20b9df83ec6368d08,"
                                                                                                    注意天气变化，做好防雹和防雷电准备。                                            
                                                                                                    【翁源县冰雹橙色预警】预计，1-2小时内翁源部分地区可能出现冰雹伴随雷电天气，翁源气象台5日13时46分发布了冰雹橙色预警信号。                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,1,0,0
2016-05-05 11:58:41,http://weibo.com/2015316631/Du6m54xOf?from=page_1001062015316631_profile&wvr=6&mod=weibotime,7dc05e0b73ab38dfe889f7ae9e767d66,"
                                                                                                    【雨水频繁】6日，韶关、清远、粤西的北部、珠三角西部多云，有中雷雨局部暴雨，其余市县多云，有（雷）阵雨局部大雨；7-8日，我省西部市县多云有（雷）阵雨，中东部市县多云有分散（雷）阵雨。近期降雨频密，需注意防御雷电和局地大风导致的灾害。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,3,1,8
2016-05-05 11:19:22,http://weibo.com/2015316631/Du667r2Ur?from=page_1001062015316631_profile&wvr=6&mod=weibotime,72cbd6e8e6c63281225b7e64abd9de3f,"
                                                                                                    【雷达实况播报】粤北地区的雷雨云团正渐移出境，但我省大部仍不时有小云团生成，防御工作不可松懈！                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,1,3,3
2016-05-05 10:23:28,http://weibo.com/2015316631/Du5JqCVhW?from=page_1001062015316631_profile&wvr=6&mod=weibotime,ab3c68c55c1be1152da73f2dd57d021b,"
                                                                                                    韶关仁化、乳源均已发布暴雨橙色预警，请尽可能停留在室内或者安全场所避雨。                                            
                                                                                                    【仁化县暴雨橙色预警】受强降雨云团影响，我县县城已出现暴雨且雨势将持续，仁化县气象台于5日9时36分发布暴雨橙色预警信号，请注意防御。                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,0,4,2
2016-05-05 10:19:56,http://weibo.com/2015316631/Du5I00h3L?from=page_1001062015316631_profile&wvr=6&mod=weibotime,b3f19a3c6e93256aa23e372ab1a39672,"
                                                                                                    【期待夏天吗？】今日“立夏”，是夏天的第一个节气，标志着漫长的夏天正式开始。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,9,11,7
2016-05-05 09:12:18,http://weibo.com/2015316631/Du5gxEU3E?from=page_1001062015316631_profile&wvr=6&mod=weibotime,b982db5f8d2dd065feed1a1ef83ae71c,"
                                                                                                    已经来不及减肥了......                                            
                                                                                                    #话-二十四节气#【今日9时42分，立夏】夏季的首个节气！立，建始也；夏，假也。万物至此皆已长大，故名立夏。按气候学标准，日均气温稳定22℃以上为夏季。自此，日照渐长，温度升高，雷雨增多，农作物进入旺季生长阶段。此时节，饮食宜清淡少盐，多吃蔬果。吃过“立夏饭”，别忘了称！体...展开全文c                                                            ",http://ww1.sinaimg.cn/thumb180/be6e9e90gw1f3k6xznxbej20dw0dw77b.jpg	http://ww1.sinaimg.cn/thumb180/be6e9e90gw1f3k6xztw7gj20dw0dwq4e.jpg	http://ww3.sinaimg.cn/thumb180/be6e9e90gw1f3k6xzsamjj20dw0dw0wm.jpg	http://ww3.sinaimg.cn/thumb180/be6e9e90gw1f3k6y0l11gj20dw0dwjtq.jpg	http://ww2.sinaimg.cn/thumb180/be6e9e90gw1f3k6y0j62jj20dw0dw414.jpg	http://ww3.sinaimg.cn/thumb180/be6e9e90gw1f3k6y0vu0bj20dw0apgnm.jpg	http://ww4.sinaimg.cn/thumb180/be6e9e90gw1f3k6y109b5j20dw0dwjtq.jpg	http://ww1.sinaimg.cn/thumb180/be6e9e90gw1f3k6y1206xj20c80c8jtw.jpg	http://ww4.sinaimg.cn/thumb180/be6e9e90gw1f3k6y1moedj20dw0dw76y.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,8,3,7
2016-05-05 08:46:13,http://weibo.com/2015316631/Du55XmARm?from=page_1001062015316631_profile&wvr=6&mod=weibotime,ca0f227a334aabdefc75389a457a5ed0,"
                                                                                                    【广东城市天气】5日白天，广东中西部多云有雷阵雨局部大雨，其余市县多云有分散阵雨。夜间，韶关、清远、珠三角西部、粤西的北部多云有中雷雨局部暴雨，其余地区多云有雷阵雨局部大雨。今日进入“立夏”节气，宜静心养生、清淡饮食。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:10:08,6,6,7
