发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-05-22 11:13:59,http://weibo.com/2015316631/DwGknngWV?from=page_1001062015316631_profile&wvr=6&mod=weibotime,c18916431bd98cc4c3abd02f053dc772,"
                                                                                                    【未来三天晴到多云】预计，22日-24日，广东省大部市县晴到多云。25日，部分市县有分散雷雨：粤西、韶关、清远市多云为主有分散雷阵雨，其实市县多云间晴局部有阵雨。虽然强降雨过程已结束，但土壤含水量大，山区地质灾害风险等级仍偏高，需注意防范。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,4,3,6
2016-05-22 10:05:31,http://weibo.com/2015316631/DwFSAnzUk?from=page_1001062015316631_profile&wvr=6&mod=weibotime,138e22c20584b0f30733e196db085fc8,"
                                                                                                    【仍然要小心！】虽然降水已逐渐减弱消退，我省大部地区还出现了阳光，但强降雨后的土质仍然较为疏松。适逢周末，出行的朋友，一定要远离危墙、山坡、避免在山地、低洼地、工地土堆等可能带来危险的地方停留。一定要小心！                                            
                                                                                                    【防雨，更要防雨后的地质灾害！】今天，强降雨区已移至广东的东部。强降雨过后的地区，由于雨水长时间的浸泡，土壤中含水量已饱和，危墙、土坡极容易倒塌。适逢周末，雨后出行的朋友，切记远离危墙、山坡，避免在山地、低洼地、工地土堆等可能带来危险的地方停留（如下示意图）。请互相提醒（特别是盯...展开全文c                                                            ",http://ww2.sinaimg.cn/orj480/781f4a97gw1f42syrfjq6j20fk0bojt0.jpg	http://ww3.sinaimg.cn/thumb180/781f4a97gw1f42sytajprj213e0m2k26.jpg	http://ww3.sinaimg.cn/thumb180/781f4a97gw1f42syr9immj20qo0zkafw.jpg	http://ww1.sinaimg.cn/thumb180/781f4a97gw1f42sysd4lfj20hs0bz41y.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,3,1,5
2016-05-22 09:21:52,http://weibo.com/2015316631/DwFAS33v7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,eb7900d9690ef3f64cbad7afead0478e,"
                                                                                                    美，就在不经意间~                                            
                                                                                                    看花真是应接不暇，不经意间，鸡蛋花已经盛开了@广州天气 @广东天气 @海珠湿地                                                            ",http://ww3.sinaimg.cn/orj480/4e1b74f8gw1f43tpcinsuj20v90ktk2c.jpg	http://ww2.sinaimg.cn/thumb180/4e1b74f8gw1f43tpdbahwj20tp0kugoo.jpg	http://ww3.sinaimg.cn/thumb180/4e1b74f8gw1f43tpbbd1tj20v90kt77r.jpg	http://ww2.sinaimg.cn/thumb180/4e1b74f8gw1f43tpdxanij20v90ktdjv.jpg	http://ww1.sinaimg.cn/thumb180/4e1b74f8gw1f43tpelxxsj20kt0v9gru.jpg	http://ww3.sinaimg.cn/thumb180/4e1b74f8gw1f43tpfbqz9j20v30kujyl.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,4,4,22
2016-05-22 09:21:14,http://weibo.com/2015316631/DwFAC3zVJ?from=page_1001062015316631_profile&wvr=6&mod=weibotime,2259c60ffd6e638a205c5f91d1d0ad77,"
                                                                                                    早安~                                            
                                                                                                    #早安广州# 早安，又见广州蓝，@广州天气 @广东天气 2广州·金沙街区                                                            ",http://ww3.sinaimg.cn/thumb180/7191b2ebgw1f43ty2vno9j21w02ioe81.jpg	http://ww1.sinaimg.cn/thumb180/7191b2ebgw1f43tyli49wj21w02iox6p.jpg	http://ww3.sinaimg.cn/thumb180/7191b2ebgw1f43tz0e3zcj21w02ionpd.jpg	http://ww3.sinaimg.cn/thumb180/7191b2ebgw1f43tz6oa2dj21w02iou0x.jpg	http://ww3.sinaimg.cn/thumb180/7191b2ebgw1f43txpk7yjj22io1w0hdt.jpg	http://ww4.sinaimg.cn/thumb180/7191b2ebgw1f43tzarqk7j22io1w0b29.jpg	http://ww4.sinaimg.cn/thumb180/7191b2ebgw1f43tzi34kgj22io1w0x6p.jpg	http://ww1.sinaimg.cn/thumb180/7191b2ebgw1f43tzq786aj21w02iokjm.jpg	http://ww3.sinaimg.cn/thumb180/7191b2ebgw1f43tyty721j21w02io4qq.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,9,4,30
2016-05-22 09:19:55,http://weibo.com/2015316631/DwFA51woP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,8700eb77d0fbc233838959593ff6d5d9,"
                                                                                                    美                                            
                                                                                                    好天气，好心情，周日早安！，手机摄！@广州天气 @广东天气 @广州塔                                                            ",http://ww2.sinaimg.cn/thumb180/88db70dfgw1f43t52wc87j22ij1q8e82.jpg	http://ww3.sinaimg.cn/thumb180/88db70dfgw1f43t5b1zlrj22io1pu7wi.jpg	http://ww4.sinaimg.cn/thumb180/88db70dfgw1f43t4unuduj22eu1nh7wi.jpg	http://ww4.sinaimg.cn/thumb180/88db70dfgw1f43t5i0yi8j22hr1nhqv5.jpg	http://ww4.sinaimg.cn/thumb180/88db70dfgw1f43t5qgh43j22g61oe4qq.jpg	http://ww4.sinaimg.cn/thumb180/88db70dfgw1f43t5ygmwhj22io1w0b2a.jpg	http://ww1.sinaimg.cn/thumb180/88db70dfgw1f43t66je90j22io1ox7wi.jpg	http://ww2.sinaimg.cn/thumb180/88db70dfgw1f43t6ddunfj22io1w01ky.jpg	http://ww4.sinaimg.cn/thumb180/88db70dfgw1f43t6k44sfj22cg1o9qv5.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,10,7,39
2016-05-22 08:59:32,http://weibo.com/2015316631/DwFrO1X2A?from=page_1001062015316631_profile&wvr=6&mod=weibotime,f1405963da5fbf3857492680c95ff5ac,"
                                                                                                    【城市天气】今天（22日），粤东市县、茂名阵雨转多云，其余市县多云为主。阳光总在风雨后~阳光宝宝在你那里吗？                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,3,10,5
2016-05-21 20:02:34,http://weibo.com/2015316631/DwAmr16iC?from=page_1001062015316631_profile&wvr=6&mod=weibotime,3c67e08488881042567cbd99219f427f,"
                                                                                                    【解除气象灾害（暴雨）Ⅲ级应急响应】20日凌晨到21日傍晚，我省出现了今年以来最强降水，粤北、粤西、珠江三角洲市县出现了暴雨到大暴雨，茂名、阳江和深圳的部分地方还出现了特大暴雨，本次降水具有“暴雨范围广、降水强度强、累计雨量大”的特点。目前本次强降水过程基本结束，广东省重大气象灾害应...展开全文c                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,3,12,9
2016-05-21 18:56:33,http://weibo.com/2015316631/DwzVDr9CX?from=page_1001062015316631_profile&wvr=6&mod=weibotime,d64bb67eca3476ded8f26c717b89c7ef,"
                                                                                                    粤东最后一块回波，影响汕头的雨还将持续三到四小时。另外，茂名和阳江沿海有降水回波发展！如图→→ ¡查看图片                                            
                                                                                                    目前影响我市的大降水云系就剩这一块了。雨还将持续三到四小时，雨势逐渐趋于明显，大家伙注意躲雨。                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,1,9,8
2016-05-21 18:40:07,http://weibo.com/2015316631/DwzOY3jrQ?from=page_1001062015316631_profile&wvr=6&mod=weibotime,404ff9541754d4847f0cc09acc084de8,"
                                                                                                    昨天暴雨倾盆，洪水肆虐，今天落日余晖懒洋洋。                                            
                                                                                                    茂名此时此刻的落日，美不？@广东天气                                                            ",http://ww3.sinaimg.cn/orj480/7a4140ebgw1f436mxelnvj20zk0qo0w5.jpg	http://ww1.sinaimg.cn/thumb180/7a4140ebgw1f436mzbox3j20zk0qojui.jpg	http://ww2.sinaimg.cn/thumb180/7a4140ebgw1f436n0nx3lj20zk0qoq64.jpg	http://ww2.sinaimg.cn/thumb180/7a4140ebgw1f436n0t9j2j20zk0qotcc.jpg	http://ww1.sinaimg.cn/thumb180/7a4140ebgw1f436n20f2ej20zk0qojv2.jpg	http://ww3.sinaimg.cn/thumb180/7a4140ebgw1f436n2tclmj20zk0qojut.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,5,4,25
2016-05-21 17:14:11,http://weibo.com/2015316631/Dwzg5EGdy?from=page_1001062015316631_profile&wvr=6&mod=weibotime,0f4391c07bca4c62fd05d9728ca679cf,"
                                                                                                    果断戳开了~~                                            
                                                                                                    这里有信宜灾情的航拍大图；这里有最权威的数据统计；这里还有最贴心的生活提示！你还在等什么？戳一戳今天广东卫视天气预报 （分享自 @优酷）O广东省气象局-广东卫视 L20160521广东卫视天气预报                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:09:05,2,2,7
